0.6105	0.00061025
0.611	0.00061075
0.6115	0.00061125
0.612	0.00061175
0.6125	0.00061225
0.613	0.00061275
0.6135	0.00061325
0.614	0.00061375
0.6145	0.00061425
0.615	0.00061475
0.6155	0.00061525
0.616	0.00061575
0.6165	0.00061625
0.617	0.00061675
0.6175	0.00061725
0.618	0.00061775
0.6185	0.00061825
0.619	0.00061875
0.6195	0.00061925
0.62	0.00061975
0.6205	0.00062025
0.621	0.00062075
0.6215	0.00062125
0.622	0.00062175
0.6225	0.00062225
0.623	0.00062275
0.6235	0.00062325
0.624	0.00062375
0.6245	0.00062425
0.625	0.00062475
0.6255	0.00062525
0.626	0.00062575
0.6265	0.00062625
0.627	0.00062675
0.6275	0.00062725
0.628	0.00062775
0.6285	0.00062825
0.629	0.00062875
0.6295	0.00062925
0.63	0.00062975
0.6305	0.00063025
0.631	0.00063075
0.6315	0.00063125
0.632	0.00063175
0.6325	0.00063225
0.633	0.00063275
0.6335	0.00063325
0.634	0.00063375
0.6345	0.00063425
0.635	0.00063475
0.6355	0.00063525
0.636	0.00063575
0.6365	0.00063625
0.637	0.00063675
0.6375	0.00063725
0.638	0.00063775
0.6385	0.00063825
0.639	0.00063875
0.6395	0.00063925
0.64	0.00063975
0.6405	0.00064025
0.641	0.00064075
0.6415	0.00064125
0.642	0.00064175
0.6425	0.00064225
0.643	0.00064275
0.6435	0.00064325
0.644	0.00064375
0.6445	0.00064425
0.645	0.00064475
0.6455	0.00064525
0.646	0.00064575
0.6465	0.00064625
0.647	0.00064675
0.6475	0.00064725
0.648	0.00064775
0.6485	0.00064825
0.649	0.00064875
0.6495	0.00064925
0.65	0.00064975
0.6505	0.00065025
0.651	0.00065075
0.6515	0.00065125
0.652	0.00065175
0.6525	0.00065225
0.653	0.00065275
0.6535	0.00065325
0.654	0.00065375
0.6545	0.00065425
0.655	0.00065475
0.6555	0.00065525
0.656	0.00065575
0.6565	0.00065625
0.657	0.00065675
